timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
06:56:07.233554,cpu,31124,1775352366.892913,30.96151351928711,30.961990356445312,DDQN,BELOW_NORMAL,53.3,2.96746826171875
06:56:07.874318,memory,31124,1775352367.4980469,69.3674087524414,69.36812400817871,DDQN,BELOW_NORMAL,63.2,2.8073692321777344
06:56:08.287641,memory,31124,1775352367.9044695,74.65934753417969,74.65934753417969,DDQN,BELOW_NORMAL,55.3,2.8790740966796875
06:56:08.858336,memory,31124,1775352368.4495842,100.45194625854492,100.45218467712402,DDQN,BELOW_NORMAL,59.2,2.872344970703125
06:56:09.168882,cpu,31124,1775352368.7785184,28.048276901245117,28.04851531982422,DDQN,BELOW_NORMAL,64.7,2.920032501220703
06:56:09.480434,cpu,31124,1775352368.8885512,39.2146110534668,39.2148494720459,DDQN,IDLE,85.0,2.9091835021972656
06:56:09.816224,io,31124,1775352369.4156504,89.91789817810059,89.92481231689453,DDQN,ABOVE_NORMAL,88.5,2.8424835205078125
06:56:10.137662,cpu,31124,1775352369.77593,50.62413215637207,50.62437057495117,DDQN,ABOVE_NORMAL,91.0,2.837390899658203
06:56:10.448761,memory,31124,1775352369.809491,102.08320617675781,102.08344459533691,DDQN,ABOVE_NORMAL,77.0,2.738323211669922
06:56:10.762061,cpu,31124,1775352369.9167123,54.5811653137207,54.581642150878906,DDQN,ABOVE_NORMAL,82.8,2.75457763671875
06:56:11.074873,memory,31124,1775352370.3370082,91.2320613861084,91.2322998046875,DDQN,ABOVE_NORMAL,68.9,2.751739501953125
06:56:11.389805,cpu,31124,1775352370.3669958,89.1578197479248,89.1578197479248,DDQN,ABOVE_NORMAL,78.2,2.7532119750976562
06:56:11.700447,cpu,31124,1775352370.8692343,52.71720886230469,52.71768569946289,DDQN,ABOVE_NORMAL,79.7,2.760662078857422
06:56:12.011223,cpu,31124,1775352370.9019809,52.33407020568848,52.33454704284668,DDQN,ABOVE_NORMAL,71.9,2.7044029235839844
06:56:12.322404,memory,31124,1775352371.1975164,110.26406288146973,110.26453971862793,DDQN,ABOVE_NORMAL,83.2,2.626323699951172
06:56:12.634826,cpu,31124,1775352371.665708,61.10262870788574,61.102867126464844,DDQN,ABOVE_NORMAL,86.2,2.67431640625
06:56:12.944176,cpu,31124,1775352371.8708925,46.99873924255371,46.99897766113281,DDQN,ABOVE_NORMAL,74.2,2.602283477783203
06:56:13.256138,memory,31124,1775352371.885856,100.4185676574707,100.4188060760498,DDQN,ABOVE_NORMAL,73.9,2.5974044799804688
06:56:13.571346,memory,31124,1775352372.247593,86.60554885864258,86.60602569580078,DDQN,ABOVE_NORMAL,70.8,2.6713829040527344
