timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
09:14:40.907272,cpu,54952,1775101478.9080973,1998.6653327941895,1998.6662864685059,SJF,ABOVE_NORMAL,39.5,0.6645774841308594
09:14:40.909579,cpu,54952,1775101478.9086258,2000.8206367492676,2000.821590423584,SJF,ABOVE_NORMAL,36.8,0.6643295288085938
09:14:40.924430,io,54952,1775101480.4066823,516.7794227600098,516.7832374572754,SJF,BELOW_NORMAL,44.9,0.6610755920410156
09:14:40.927452,cpu,54952,1775101479.1381636,1788.862943649292,1788.8634204864502,SJF,ABOVE_NORMAL,46.7,0.6611251831054688
09:14:41.044921,memory,54952,1775101479.141508,1902.8570652008057,1902.8575420379639,SJF,NORMAL,39.0,0.448883056640625
09:14:41.231713,memory,54952,1775101479.147467,2084.104537963867,2084.1052532196045,SJF,NORMAL,53.2,0.5885429382324219
09:14:41.410769,memory,54952,1775101479.150812,2259.713888168335,2259.7146034240723,SJF,NORMAL,42.0,0.5872650146484375
09:14:41.496569,cpu,54952,1775101479.151703,2344.522476196289,2344.5229530334473,SJF,ABOVE_NORMAL,52.1,0.632537841796875
09:14:41.588743,memory,54952,1775101479.1548975,2432.7380657196045,2432.738780975342,SJF,NORMAL,53.9,0.5975608825683594
09:14:41.653650,cpu,54952,1775101479.5525222,2100.7490158081055,2100.749731063843,SJF,ABOVE_NORMAL,51.9,0.6209754943847656
09:14:41.656839,cpu,54952,1775101479.5401108,2116.6064739227295,2116.624355316162,SJF,ABOVE_NORMAL,46.5,0.6212043762207031
09:14:41.748206,memory,54952,1775101479.5542026,2193.4545040130615,2193.455696105957,SJF,NORMAL,51.7,0.6015510559082031
09:14:41.930060,memory,54952,1775101479.7220232,2207.515001296997,2207.5157165527344,SJF,NORMAL,49.3,0.5984840393066406
09:14:42.020170,cpu,54952,1775101479.7611532,2258.6441040039062,2258.6452960968018,SJF,ABOVE_NORMAL,41.2,0.6278228759765625
09:14:42.116633,memory,54952,1775101479.7726872,2343.271017074585,2343.2717323303223,SJF,NORMAL,40.0,0.61578369140625
09:14:42.180865,cpu,54952,1775101480.0798411,2100.520610809326,2100.5218029022217,SJF,ABOVE_NORMAL,33.1,0.6694412231445312
09:14:42.183962,cpu,54952,1775101480.1676357,2016.1662101745605,2016.167163848877,SJF,ABOVE_NORMAL,32.8,0.6694297790527344
