timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
08:38:28.176306,cpu,54952,1775099308.0624573,112.77532577514648,112.77651786804199,FCFS,NORMAL,0.8,0.8175315856933594
08:38:28.760613,cpu,54952,1775099308.6610644,99.36666488647461,99.36809539794922,FCFS,NORMAL,13.4,0.8093185424804688
08:38:29.550133,io,54952,1775099309.0623128,487.4129295349121,487.42032051086426,FCFS,NORMAL,4.4,0.7746925354003906
08:38:29.553884,io,54952,1775099309.2246635,329.0412425994873,329.04982566833496,FCFS,NORMAL,6.8,0.775360107421875
08:38:30.103754,memory,54952,1775099309.85442,249.00174140930176,249.00221824645996,FCFS,NORMAL,21.7,0.6918678283691406
08:38:30.348976,cpu,54952,1775099310.0754986,273.30660820007324,273.30732345581055,FCFS,NORMAL,14.5,0.7591514587402344
08:38:30.435436,io,54952,1775099310.1561017,279.1175842285156,279.1247367858887,FCFS,NORMAL,23.9,0.7598876953125
08:38:30.729929,cpu,54952,1775099310.6157951,113.78884315490723,113.78955841064453,FCFS,NORMAL,22.9,0.7651786804199219
08:38:30.781270,cpu,54952,1775099310.649494,131.53433799743652,131.53529167175293,FCFS,NORMAL,15.3,0.7360191345214844
08:38:31.102620,memory,54952,1775099310.843668,258.76665115356445,258.76760482788086,FCFS,NORMAL,9.2,0.6732215881347656
08:38:31.363350,io,54952,1775099311.0835009,279.62327003479004,279.6318531036377,FCFS,NORMAL,4.9,0.7505836486816406
08:38:31.367756,cpu,54952,1775099311.2694933,98.10638427734375,98.10709953308105,FCFS,NORMAL,8.4,0.7582130432128906
08:38:31.369754,cpu,54952,1775099311.266004,103.63316535949707,103.63388061523438,FCFS,NORMAL,7.6,0.7582168579101562
08:38:31.926035,memory,54952,1775099311.6005445,325.12807846069336,325.12879371643066,FCFS,NORMAL,18.7,0.6306190490722656
08:38:32.024153,io,54952,1775099311.7011893,322.72934913635254,322.7379322052002,FCFS,NORMAL,24.3,0.6769561767578125
08:38:32.182987,memory,54952,1775099311.6793275,503.4313201904297,503.432035446167,FCFS,NORMAL,15.2,0.6795387268066406
08:38:32.216875,cpu,54952,1775099311.881575,335.1142406463623,335.1156711578369,FCFS,NORMAL,18.2,0.7565422058105469
08:38:32.221367,cpu,54952,1775099312.1061697,115.04960060119629,115.0505542755127,FCFS,NORMAL,15.7,0.7568817138671875
08:38:32.792748,cpu,54952,1775099312.6208315,171.7538833618164,171.7545986175537,FCFS,NORMAL,32.6,0.687652587890625
08:38:32.868760,io,54952,1775099312.4729671,395.57528495788574,395.5833911895752,FCFS,NORMAL,17.9,0.6728744506835938
08:38:32.918836,io,54952,1775099312.6241014,294.56090927124023,294.5687770843506,FCFS,NORMAL,15.7,0.6752433776855469
08:38:33.031775,memory,54952,1775099312.7920697,239.54415321350098,239.54534530639648,FCFS,NORMAL,23.0,0.5786361694335938
08:38:33.391628,memory,54952,1775099312.8238025,567.6188468933105,567.6193237304688,FCFS,NORMAL,21.5,0.6516799926757812
08:38:33.405104,io,54952,1775099313.101522,303.2352924346924,303.2402992248535,FCFS,NORMAL,25.8,0.724700927734375
08:38:33.408793,cpu,54952,1775099313.3122518,96.41289710998535,96.41361236572266,FCFS,NORMAL,24.2,0.7325096130371094
08:38:33.420702,cpu,54952,1775099313.314263,106.3227653503418,106.3232421875,FCFS,NORMAL,29.2,0.7325057983398438
08:38:33.527361,cpu,54952,1775099313.4016798,125.56648254394531,125.56743621826172,FCFS,NORMAL,16.9,0.7416801452636719
08:38:33.562622,cpu,54952,1775099313.4487278,113.69681358337402,113.69729042053223,FCFS,NORMAL,7.7,0.740020751953125
08:38:34.028143,memory,54952,1775099313.6555715,372.38526344299316,372.38597869873047,FCFS,NORMAL,29.5,0.611907958984375
08:38:34.128072,io,54952,1775099313.8249314,302.9346466064453,302.94108390808105,FCFS,NORMAL,30.6,0.6544685363769531
08:38:34.236829,memory,54952,1775099313.7927356,443.93157958984375,443.93253326416016,FCFS,NORMAL,22.1,0.6307716369628906
08:38:34.441236,memory,54952,1775099313.9885724,452.49176025390625,452.49223709106445,FCFS,NORMAL,20.8,0.6931228637695312
08:38:34.479840,cpu,54952,1775099314.1081843,371.4609146118164,371.4616298675537,FCFS,NORMAL,20.5,0.7601318359375
08:38:34.482195,cpu,54952,1775099313.990439,491.61529541015625,491.61577224731445,FCFS,NORMAL,20.5,0.7601165771484375
08:38:34.483412,cpu,54952,1775099313.991897,491.3973808288574,491.3976192474365,FCFS,NORMAL,20.5,0.760162353515625
08:38:34.565879,cpu,54952,1775099314.4289615,136.75594329833984,136.75642013549805,FCFS,NORMAL,12.2,0.7591438293457031
08:38:35.259410,io,54952,1775099314.6917474,567.4166679382324,567.4242973327637,FCFS,NORMAL,23.8,0.6138687133789062
08:38:35.334845,memory,54952,1775099315.0237026,310.93811988830566,310.93883514404297,FCFS,NORMAL,26.9,0.6032524108886719
