timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
01:18:40.505510,cpu,38136,1776023320.4516904,53.79033088684082,53.79033088684082,SJF,ABOVE_NORMAL,33.6,2.8738174438476562
01:18:40.505063,cpu,38136,1776023320.4511945,53.5736083984375,53.5738468170166,SJF,ABOVE_NORMAL,32.6,2.8733139038085938
01:18:40.541037,memory,38136,1776023320.4524167,88.3324146270752,88.3331298828125,SJF,NORMAL,22.0,2.8477554321289062
01:18:40.542964,io,38136,1776023320.4528692,89.83802795410156,89.84088897705078,SJF,BELOW_NORMAL,22.0,2.9086456298828125
01:18:40.553325,cpu,38136,1776023320.4533641,99.68709945678711,99.68733787536621,SJF,ABOVE_NORMAL,25.5,2.9123153686523438
01:18:40.554507,cpu,38136,1776023320.5060484,48.393964767456055,48.393964767456055,SJF,ABOVE_NORMAL,25.5,2.9039840698242188
01:18:40.555836,cpu,38136,1776023320.5070338,48.76565933227539,48.76589775085449,SJF,ABOVE_NORMAL,22.4,2.9010963439941406
01:18:40.608963,memory,38136,1776023320.5075755,101.05443000793457,101.05443000793457,SJF,NORMAL,27.1,2.8783607482910156
01:18:40.694750,memory,38136,1776023320.5082147,186.45834922790527,186.45858764648438,SJF,NORMAL,21.1,2.960521697998047
01:18:40.726382,cpu,38136,1776023320.5087023,217.40150451660156,217.40174293518066,SJF,ABOVE_NORMAL,26.1,3.0343780517578125
01:18:40.847830,cpu,38136,1776023320.8024912,45.26019096374512,45.26042938232422,SJF,ABOVE_NORMAL,11.3,2.9899749755859375
01:18:40.938869,io,38136,1776023320.865162,73.41742515563965,73.42290878295898,SJF,BELOW_NORMAL,19.5,2.9155197143554688
01:18:41.010254,memory,38136,1776023320.9159691,93.98651123046875,93.98674964904785,SJF,NORMAL,22.2,2.8697280883789062
01:18:41.035423,io,38136,1776023320.9509568,84.14602279663086,84.14769172668457,SJF,BELOW_NORMAL,20.3,2.9427146911621094
01:18:41.046003,cpu,38136,1776023320.9165082,129.22906875610352,129.22930717468262,SJF,ABOVE_NORMAL,19.4,2.9453201293945312
01:18:41.148580,memory,38136,1776023320.941732,206.53772354125977,206.53772354125977,SJF,NORMAL,27.7,2.869647979736328
01:18:41.173930,io,38136,1776023321.0821831,91.43829345703125,91.44163131713867,SJF,BELOW_NORMAL,25.9,2.9413223266601562
01:18:41.292347,memory,38136,1776023321.0065372,285.4757308959961,285.4759693145752,SJF,NORMAL,26.5,2.874725341796875
01:18:41.315164,io,38136,1776023321.2307227,84.14864540100098,84.1519832611084,SJF,BELOW_NORMAL,34.3,2.9233474731445312
01:18:41.385179,memory,38136,1776023321.0667195,318.1796073913574,318.1798458099365,SJF,NORMAL,29.6,2.8847389221191406
01:18:41.495483,memory,38136,1776023321.1512675,344.11025047302246,344.11048889160156,SJF,NORMAL,28.2,2.8386688232421875
01:18:41.706841,memory,38136,1776023321.2003746,506.3362121582031,506.3366889953613,SJF,NORMAL,32.4,2.7503280639648438
01:18:41.752242,io,38136,1776023321.4384372,313.6751651763916,313.6773109436035,SJF,BELOW_NORMAL,32.0,2.816558837890625
01:18:41.750737,io,38136,1776023321.495151,255.295991897583,255.29932975769043,SJF,BELOW_NORMAL,32.0,2.8207244873046875
01:18:41.746363,memory,38136,1776023321.4361231,310.15920639038086,310.15944480895996,SJF,NORMAL,28.9,2.829845428466797
01:18:41.752977,cpu,38136,1776023321.432362,320.38259506225586,320.38307189941406,SJF,ABOVE_NORMAL,32.1,2.906768798828125
01:18:41.794246,cpu,38136,1776023321.4376838,356.4901351928711,356.4901351928711,SJF,ABOVE_NORMAL,23.4,2.90985107421875
01:18:41.794590,cpu,38136,1776023321.4366162,357.91754722595215,357.91778564453125,SJF,ABOVE_NORMAL,23.4,2.9091262817382812
01:18:41.794845,cpu,38136,1776023321.437212,357.59878158569336,357.59878158569336,SJF,ABOVE_NORMAL,23.4,2.9084320068359375
01:18:41.799100,io,38136,1776023321.6354094,163.41662406921387,163.421630859375,SJF,BELOW_NORMAL,33.8,2.905750274658203
01:18:41.800146,io,38136,1776023321.5606492,239.44807052612305,239.45188522338867,SJF,BELOW_NORMAL,33.8,2.9131698608398438
01:18:41.881287,memory,38136,1776023321.4380717,442.8861141204834,442.8861141204834,SJF,NORMAL,27.1,2.8631134033203125
01:18:41.925568,io,38136,1776023321.7981749,127.08783149719238,127.0899772644043,SJF,BELOW_NORMAL,30.0,2.857837677001953
01:18:42.058068,memory,38136,1776023321.438872,618.905782699585,618.9060211181641,SJF,NORMAL,25.5,2.8237686157226562
01:18:42.203262,cpu,38136,1776023321.6366284,566.3139820098877,566.3139820098877,SJF,ABOVE_NORMAL,21.9,2.795940399169922
01:18:42.209542,cpu,38136,1776023321.7135515,495.93043327331543,495.93043327331543,SJF,ABOVE_NORMAL,21.9,2.7950782775878906
01:18:42.210254,memory,38136,1776023321.493833,716.1400318145752,716.1402702331543,SJF,NORMAL,24.2,2.7939834594726562
01:18:42.214015,cpu,38136,1776023321.712689,501.0974407196045,501.0976791381836,SJF,ABOVE_NORMAL,21.5,2.855602264404297
01:18:42.296767,memory,38136,1776023321.7974901,498.9433288574219,498.943567276001,SJF,NORMAL,24.2,2.7974777221679688
01:18:42.340817,io,38136,1776023322.129886,210.8621597290039,210.86645126342773,SJF,BELOW_NORMAL,32.2,2.79315185546875
01:18:42.339746,io,38136,1776023321.9918344,347.5914001464844,347.5940227508545,SJF,BELOW_NORMAL,32.9,2.7809715270996094
01:18:42.407803,io,38136,1776023322.0613966,346.32182121276855,346.32396697998047,SJF,BELOW_NORMAL,41.6,2.8098182678222656
01:18:42.483214,cpu,38136,1776023322.2186403,264.30249214172363,264.30273056030273,SJF,ABOVE_NORMAL,36.8,2.747821807861328
01:18:42.483522,cpu,38136,1776023322.1305332,352.94413566589355,352.94437408447266,SJF,ABOVE_NORMAL,34.4,2.741363525390625
01:18:42.482415,memory,38136,1776023322.1287723,353.32679748535156,353.32703590393066,SJF,NORMAL,29.4,2.7171974182128906
01:18:42.519762,io,38136,1776023322.2177308,301.67698860168457,301.6798496246338,SJF,BELOW_NORMAL,28.6,2.790203094482422
01:18:42.595920,cpu,38136,1776023322.4047854,190.83738327026367,190.83762168884277,SJF,ABOVE_NORMAL,22.4,2.77813720703125
01:18:42.608398,memory,38136,1776023322.279957,328.11689376831055,328.11737060546875,SJF,NORMAL,25.4,2.784931182861328
01:18:42.692645,io,38136,1776023322.3137553,378.5674571990967,378.5707950592041,SJF,BELOW_NORMAL,27.8,2.8113746643066406
01:18:42.710459,memory,38136,1776023322.4871686,223.00291061401367,223.00314903259277,SJF,NORMAL,27.2,2.820331573486328
01:18:42.723197,io,38136,1776023322.406918,315.9177303314209,315.9208297729492,SJF,BELOW_NORMAL,23.4,2.8844833374023438
01:18:42.757241,io,38136,1776023322.5221899,234.9710464477539,234.97438430786133,SJF,BELOW_NORMAL,25.4,2.815135955810547
01:18:42.824735,io,38136,1776023322.5230348,301.63049697875977,301.6331195831299,SJF,BELOW_NORMAL,29.7,2.8076210021972656
01:18:42.825365,memory,38136,1776023322.5153112,309.7209930419922,309.7209930419922,SJF,NORMAL,35.7,2.816070556640625
01:18:42.960466,io,38136,1776023322.75791,202.4974822998047,202.5003433227539,SJF,BELOW_NORMAL,25.0,2.7732162475585938
01:18:42.959496,io,38136,1776023322.756239,202.97932624816895,202.98266410827637,SJF,BELOW_NORMAL,25.0,2.779224395751953
01:18:42.957237,cpu,38136,1776023322.5176153,439.34106826782227,439.34130668640137,SJF,ABOVE_NORMAL,26.5,2.7873611450195312
01:18:42.954390,memory,38136,1776023322.5208256,433.47859382629395,433.47907066345215,SJF,NORMAL,26.6,2.7869224548339844
01:18:42.996210,cpu,38136,1776023322.521537,474.3824005126953,474.3824005126953,SJF,ABOVE_NORMAL,22.7,2.8502960205078125
01:18:43.044253,memory,38136,1776023322.6891685,354.80690002441406,354.80690002441406,SJF,NORMAL,26.8,2.8292770385742188
01:18:43.175712,memory,38136,1776023322.6950424,480.6034564971924,480.6036949157715,SJF,NORMAL,24.5,2.7913169860839844
01:18:43.262237,io,38136,1776023323.052153,209.80405807495117,209.8076343536377,SJF,BELOW_NORMAL,22.6,2.8054466247558594
01:18:43.290889,io,38136,1776023323.1132863,177.26898193359375,177.27065086364746,SJF,BELOW_NORMAL,23.9,2.7410850524902344
01:18:43.277500,memory,38136,1776023322.721973,555.2079677581787,555.2082061767578,SJF,NORMAL,25.7,2.744342803955078
01:18:43.375703,io,38136,1776023323.1763237,199.09334182739258,199.0981101989746,SJF,BELOW_NORMAL,38.8,2.786357879638672
01:18:43.371309,memory,38136,1776023322.7242007,646.782636642456,646.7828750610352,SJF,NORMAL,41.0,2.8004989624023438
