timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
00:58:28.895931,cpu,38136,1776022108.827766,68.0994987487793,68.0997371673584,FCFS,NORMAL,22.7,3.560161590576172
00:58:28.896271,cpu,38136,1776022108.8472512,48.998117446899414,48.998117446899414,FCFS,NORMAL,22.7,3.5595054626464844
00:58:28.896129,cpu,38136,1776022108.846676,49.42011833190918,49.42011833190918,FCFS,NORMAL,20.0,3.537708282470703
00:58:28.972279,memory,38136,1776022108.8476443,124.56560134887695,124.56560134887695,FCFS,NORMAL,29.1,3.524883270263672
00:58:29.018804,cpu,38136,1776022108.8488212,169.93284225463867,169.93308067321777,FCFS,NORMAL,16.1,3.5988807678222656
00:58:29.018991,cpu,38136,1776022108.9744248,44.542551040649414,44.542789459228516,FCFS,NORMAL,17.3,3.5989723205566406
00:58:29.039340,io,38136,1776022108.8484106,190.8416748046875,190.84477424621582,FCFS,NORMAL,16.3,3.5993576049804688
00:58:29.041337,io,38136,1776022108.8966932,144.58751678466797,144.5901393890381,FCFS,NORMAL,11.2,3.608325958251953
00:58:29.042531,io,38136,1776022108.8492594,193.2229995727539,193.22490692138672,FCFS,NORMAL,11.2,3.6124343872070312
00:58:29.060245,memory,38136,1776022108.9752274,84.94806289672852,84.94830131530762,FCFS,NORMAL,9.5,3.628204345703125
00:58:29.202977,cpu,38136,1776022109.1674926,35.42065620422363,35.42065620422363,FCFS,NORMAL,5.5,3.700580596923828
00:58:29.305408,cpu,38136,1776022109.2675707,37.7802848815918,37.7802848815918,FCFS,NORMAL,9.5,3.6832542419433594
00:58:29.449473,io,38136,1776022109.3626819,86.74097061157227,86.7452621459961,FCFS,NORMAL,10.2,3.5891990661621094
00:58:29.447198,io,38136,1776022109.3067842,140.32864570617676,140.33079147338867,FCFS,NORMAL,10.0,3.5983810424804688
00:58:29.597255,io,38136,1776022109.5299938,67.16227531433105,67.16537475585938,FCFS,NORMAL,14.9,3.437389373779297
00:58:29.576937,memory,38136,1776022109.4843853,92.46349334716797,92.46373176574707,FCFS,NORMAL,13.3,3.460430145263672
00:58:29.739462,memory,38136,1776022109.5700812,169.29936408996582,169.29936408996582,FCFS,NORMAL,13.2,3.4583740234375
00:58:29.783463,io,38136,1776022109.6699538,113.47103118896484,113.47532272338867,FCFS,NORMAL,18.7,3.4242897033691406
00:58:29.782620,io,38136,1776022109.6087794,173.77948760986328,173.7823486328125,FCFS,NORMAL,18.1,3.42803955078125
00:58:29.779273,memory,38136,1776022109.571574,207.61609077453613,207.61609077453613,FCFS,NORMAL,17.4,3.4385986328125
00:58:29.835288,memory,38136,1776022109.571796,263.4239196777344,263.4239196777344,FCFS,NORMAL,22.1,3.451221466064453
00:58:29.915554,cpu,38136,1776022109.6690817,246.32859230041504,246.32906913757324,FCFS,NORMAL,24.1,3.4834022521972656
00:58:29.917414,cpu,38136,1776022109.7461283,171.24485969543457,171.24485969543457,FCFS,NORMAL,25.6,3.4823570251464844
00:58:29.980325,memory,38136,1776022109.8459108,134.2916488647461,134.2916488647461,FCFS,NORMAL,26.0,3.4366722106933594
00:58:30.003467,io,38136,1776022109.8512108,152.18043327331543,152.18377113342285,FCFS,NORMAL,25.3,3.4867935180664062
00:58:30.019746,memory,38136,1776022109.8473196,172.36065864562988,172.36089706420898,FCFS,NORMAL,21.0,3.477619171142578
00:58:30.023280,io,38136,1776022109.9273422,95.88766098022461,95.88932991027832,FCFS,NORMAL,20.4,3.5411338806152344
00:58:30.035403,cpu,38136,1776022109.8478084,187.514066696167,187.5143051147461,FCFS,NORMAL,14.7,3.552074432373047
00:58:30.038276,cpu,38136,1776022109.8482811,189.955472946167,189.955472946167,FCFS,NORMAL,14.1,3.549365997314453
00:58:30.092854,memory,38136,1776022109.8488033,243.97587776184082,243.97587776184082,FCFS,NORMAL,14.4,3.4874610900878906
00:58:30.193473,cpu,38136,1776022109.849749,343.64771842956543,343.64771842956543,FCFS,NORMAL,13.3,3.4323883056640625
00:58:30.166846,memory,38136,1776022109.849233,317.56091117858887,317.56114959716797,FCFS,NORMAL,13.1,3.43231201171875
00:58:30.230507,memory,38136,1776022109.850212,380.20920753479004,380.20944595336914,FCFS,NORMAL,15.8,3.438262939453125
00:58:30.379232,memory,38136,1776022109.850742,528.4223556518555,528.4223556518555,FCFS,NORMAL,20.0,3.426891326904297
00:58:30.422364,memory,38136,1776022109.9264994,495.8195686340332,495.8198070526123,FCFS,NORMAL,19.4,3.4666519165039062
00:58:30.420631,io,38136,1776022110.314109,106.4605712890625,106.46367073059082,FCFS,NORMAL,18.9,3.538768768310547
00:58:30.419618,io,38136,1776022110.2589939,160.55011749267578,160.5522632598877,FCFS,NORMAL,18.9,3.547740936279297
00:58:30.496291,cpu,38136,1776022109.9908097,505.42664527893066,505.42688369750977,FCFS,NORMAL,17.8,3.510639190673828
00:58:30.495699,cpu,38136,1776022110.1182475,377.3837089538574,377.3839473724365,FCFS,NORMAL,17.4,3.509754180908203
00:58:30.602999,memory,38136,1776022110.1264324,476.4714241027832,476.4714241027832,FCFS,NORMAL,31.4,3.44696044921875
00:58:30.604294,cpu,38136,1776022110.3808959,223.36435317993164,223.36459159851074,FCFS,NORMAL,30.8,3.5157089233398438
00:58:30.604067,cpu,38136,1776022110.1667604,437.26253509521484,437.26277351379395,FCFS,NORMAL,30.8,3.5151596069335938
00:58:30.628994,io,38136,1776022110.4445632,184.34524536132812,184.34858322143555,FCFS,NORMAL,32.2,3.4947433471679688
00:58:30.648131,io,38136,1776022110.4977233,150.32577514648438,150.3279209136963,FCFS,NORMAL,32.5,3.5039329528808594
00:58:30.668345,memory,38136,1776022110.3829618,285.28642654418945,285.28642654418945,FCFS,NORMAL,30.8,3.513092041015625
00:58:30.672202,io,38136,1776022110.5509453,121.1996078491211,121.20246887207031,FCFS,NORMAL,30.3,3.586578369140625
00:58:30.680567,cpu,38136,1776022110.4293854,251.1439323425293,251.1439323425293,FCFS,NORMAL,31.7,3.59637451171875
00:58:30.681636,cpu,38136,1776022110.4439995,237.60104179382324,237.60151863098145,FCFS,NORMAL,26.8,3.5869979858398438
00:58:30.688593,cpu,38136,1776022110.4969482,191.6029453277588,191.6031837463379,FCFS,NORMAL,26.2,3.5966720581054688
00:58:30.735793,memory,38136,1776022110.5449626,190.75989723205566,190.76013565063477,FCFS,NORMAL,25.0,3.597240447998047
00:58:30.783713,cpu,38136,1776022110.7436116,40.039777755737305,40.040016174316406,FCFS,NORMAL,21.5,3.652984619140625
00:58:30.764652,cpu,38136,1776022110.6067955,157.80997276306152,157.81021118164062,FCFS,NORMAL,22.7,3.6529884338378906
00:58:30.761329,cpu,38136,1776022110.5496101,211.62867546081543,211.62915229797363,FCFS,NORMAL,22.4,3.6530380249023438
00:58:30.802897,cpu,38136,1776022110.7528038,50.04453659057617,50.04477500915527,FCFS,NORMAL,20.5,3.6529808044433594
00:58:30.911871,cpu,38136,1776022110.8525176,59.2954158782959,59.295654296875,FCFS,NORMAL,14.1,3.6410255432128906
00:58:30.912941,cpu,38136,1776022110.820962,91.90702438354492,91.90702438354492,FCFS,NORMAL,14.1,3.6385040283203125
00:58:31.075653,cpu,38136,1776022110.9591074,116.47343635559082,116.47367477416992,FCFS,NORMAL,13.9,3.5129737854003906
00:58:31.160094,io,38136,1776022110.85375,306.2715530395508,306.2741756439209,FCFS,NORMAL,20.2,3.4496421813964844
00:58:31.160953,io,38136,1776022110.8531096,307.78002738952637,307.7826499938965,FCFS,NORMAL,20.2,3.4567031860351562
00:58:31.251091,memory,38136,1776022111.1576087,93.41311454772949,93.41311454772949,FCFS,NORMAL,24.3,3.4400901794433594
00:58:31.253370,io,38136,1776022110.9134476,339.8623466491699,339.86473083496094,FCFS,NORMAL,25.3,3.512226104736328
00:58:31.254418,io,38136,1776022111.010666,243.70622634887695,243.70932579040527,FCFS,NORMAL,25.3,3.5211257934570312
00:58:31.322669,cpu,38136,1776022111.1614802,161.09585762023926,161.09609603881836,FCFS,NORMAL,19.6,3.5403900146484375
00:58:31.319367,cpu,38136,1776022111.252265,67.05021858215332,67.05045700073242,FCFS,NORMAL,21.3,3.5396690368652344
00:58:31.405244,memory,38136,1776022111.254906,150.27165412902832,150.27189254760742,FCFS,NORMAL,27.1,3.509044647216797
00:58:31.410159,io,38136,1776022111.076161,333.9343070983887,333.9369297027588,FCFS,NORMAL,27.6,3.5803184509277344
00:58:31.473564,cpu,38136,1776022111.3236887,149.82032775878906,149.82056617736816,FCFS,NORMAL,21.8,3.5361557006835938
00:58:31.473835,cpu,38136,1776022111.3223195,151.48639678955078,151.48639678955078,FCFS,NORMAL,21.8,3.530933380126953
00:58:31.477276,io,38136,1776022111.1599865,317.22211837768555,317.2271251678467,FCFS,NORMAL,21.8,3.5350799560546875
00:58:31.513544,cpu,38136,1776022111.4118266,101.66764259338379,101.66788101196289,FCFS,NORMAL,24.8,3.509143829345703
00:58:31.513842,io,38136,1776022111.3247476,189.03398513793945,189.03541564941406,FCFS,NORMAL,25.2,3.5097503662109375
00:58:31.515766,io,38136,1776022111.2539535,261.7766857147217,261.7790699005127,FCFS,NORMAL,26.2,3.512298583984375
00:58:31.579588,memory,38136,1776022111.4749966,104.50100898742676,104.50100898742676,FCFS,NORMAL,29.5,3.4566307067871094
00:58:31.588853,io,38136,1776022111.4084947,180.28616905212402,180.28855323791504,FCFS,NORMAL,22.5,3.522846221923828
00:58:31.616098,io,38136,1776022111.5176046,98.43206405639648,98.4339714050293,FCFS,NORMAL,21.2,3.503570556640625
00:58:31.656261,memory,38136,1776022111.475754,180.4201602935791,180.4203987121582,FCFS,NORMAL,18.3,3.4370193481445312
00:58:31.781429,memory,38136,1776022111.4791756,302.1817207336426,302.1817207336426,FCFS,NORMAL,25.3,3.4054641723632812
00:58:31.867134,io,38136,1776022111.7206554,146.41308784484863,146.41499519348145,FCFS,NORMAL,22.3,3.4312667846679688
00:58:31.846101,memory,38136,1776022111.494341,351.69219970703125,351.69243812561035,FCFS,NORMAL,20.9,3.438831329345703
00:58:31.937973,io,38136,1776022111.7902997,147.52912521362305,147.53222465515137,FCFS,NORMAL,26.9,3.4525489807128906
00:58:32.004862,cpu,38136,1776022111.585924,418.895959854126,418.895959854126,FCFS,NORMAL,22.6,3.4492759704589844
00:58:32.011149,memory,38136,1776022111.5155792,495.5291748046875,495.5294132232666,FCFS,NORMAL,19.1,3.4475364685058594
