timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
11:06:45.888580,cpu,29220,1775453805.4019015,193.41039657592773,193.41111183166504,DDQN,NORMAL,25.4,1.7757186889648438
11:06:46.212815,cpu,29220,1775453805.401215,205.78408241271973,205.78503608703613,DDQN,NORMAL,20.7,1.70330810546875
11:06:46.694412,cpu,29220,1775453805.3891263,218.1260585784912,218.12701225280762,DDQN,NORMAL,33.0,1.495147705078125
11:06:47.041322,cpu,29220,1775453805.6063757,140.37847518920898,140.3791904449463,DDQN,NORMAL,16.2,1.3787994384765625
11:06:47.538375,io,29220,1775453805.4036186,344.3872928619385,344.50411796569824,DDQN,NORMAL,26.1,1.1463584899902344
11:06:48.188426,cpu,29220,1775453806.5077646,190.11473655700684,190.11569023132324,DDQN,NORMAL,35.6,0.9097213745117188
11:06:48.695185,memory,29220,1775453806.5116496,260.59603691101074,260.59722900390625,DDQN,NORMAL,61.1,0.7159957885742188
11:06:49.553540,io,29220,1775453806.3485482,433.9125156402588,433.92252922058105,DDQN,IDLE,57.2,0.8189048767089844
11:06:50.198430,cpu,29220,1775453806.7065873,111.96684837341309,111.96780204772949,DDQN,IDLE,26.1,0.8441886901855469
11:06:50.684894,cpu,29220,1775453806.5171976,310.66441535949707,310.6651306152344,DDQN,NORMAL,39.5,0.7458992004394531
11:06:51.129321,io,29220,1775453806.5145555,322.8025436401367,322.8113651275635,DDQN,NORMAL,31.0,0.6604194641113281
11:06:51.453238,memory,29220,1775453806.7108655,245.7559108734131,245.7566261291504,DDQN,NORMAL,41.5,0.6700515747070312
11:06:51.967467,memory,29220,1775453807.077717,245.3460693359375,245.3467845916748,DDQN,NORMAL,32.9,0.6949501037597656
11:06:52.492305,memory,29220,1775453807.539639,436.3994598388672,436.4001750946045,DDQN,NORMAL,42.0,0.7528076171875
